Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-07-23 00:00:00-04:00,170.61666023396694,171.55480872461445,169.43920543867213,169.8412628173828,1676900,0.0,0.0
2018-07-24 00:00:00-04:00,169.88909186041175,171.31544943273107,168.2904302816707,168.8935089111328,1511500,0.0,0.0
2018-07-25 00:00:00-04:00,169.3626204137546,169.96571378324862,166.1269970252795,169.9178466796875,2717600,0.0,0.0
2018-07-26 00:00:00-04:00,170.47309995756024,171.46866867723213,169.13289388043515,170.33908081054688,2011700,0.0,0.0
2018-07-27 00:00:00-04:00,170.34860815001818,170.4730596882009,168.76909610426137,169.6785125732422,1277900,0.0,0.0
2018-07-30 00:00:00-04:00,169.61151482239234,170.53051357907836,168.19473907086652,169.2477569580078,1738500,0.0,0.0
2018-07-31 00:00:00-04:00,170.02314780693246,173.90014946855743,169.4392042025199,171.75582885742188,2848900,0.0,0.0
2018-08-01 00:00:00-04:00,172.20573963843393,180.54368590285276,170.94213293035995,175.11587524414062,6259600,0.0,0.0
2018-08-02 00:00:00-04:00,177.31764241825206,181.1180595919809,176.37950855227288,180.83087158203125,5071800,0.0,0.0
2018-08-03 00:00:00-04:00,181.5105467578187,185.10992789038184,180.84045114896236,181.16592407226562,2852300,0.0,0.0
2018-08-06 00:00:00-04:00,180.74472846010667,180.993631564246,178.47597082308116,179.83531188964844,2211900,0.0,0.0
2018-08-07 00:00:00-04:00,180.8404287977088,182.21891936954444,179.01201381403828,180.22776794433594,3638900,0.0,0.0
2018-08-08 00:00:00-04:00,180.61071158384655,182.17108866884706,178.08348323290141,181.36697387695312,5734000,0.0,0.0
2018-08-09 00:00:00-04:00,181.91260504778046,182.17107571500622,177.0208851677818,177.49952697753906,2981800,0.0,0.0
2018-08-10 00:00:00-04:00,175.27862370686768,178.2557761292535,174.35962507253194,175.450927734375,4442000,0.0,0.0
2018-08-13 00:00:00-04:00,175.56580941486908,175.96788138792988,172.4355025060964,173.99586486816406,2085300,0.0,0.0
2018-08-14 00:00:00-04:00,173.5268069693801,177.6335472977125,173.5268069693801,177.38465881347656,4180600,0.0,0.0
2018-08-15 00:00:00-04:00,177.09746901370784,178.44724241835448,175.29777114084564,177.5569610595703,2922200,0.0,0.0
2018-08-16 00:00:00-04:00,177.92071177567962,180.5532413989248,177.64310598793895,180.15118408203125,2625000,0.0,0.0
2018-08-17 00:00:00-04:00,181.051092716496,181.29041367039312,179.37584603921604,180.29483032226562,1805700,0.0,0.0
2018-08-20 00:00:00-04:00,180.8978510119713,181.21375629684292,179.46192586636556,179.86398315429688,2449200,0.0,0.0
2018-08-21 00:00:00-04:00,179.33748939945787,179.5385253637911,177.81541212303185,178.10260009765625,2626400,0.0,0.0
2018-08-22 00:00:00-04:00,177.48038480381874,179.09819652709012,175.9295899481335,178.39938354492188,2227300,0.0,0.0
2018-08-23 00:00:00-04:00,178.47594211959728,179.0790354124932,177.15488618543952,177.86328125,1494200,0.0,0.0
2018-08-24 00:00:00-04:00,177.92071649688276,178.88756759837875,177.04001740693855,177.7866973876953,2266800,0.0,0.0
2018-08-27 00:00:00-04:00,178.054740375376,179.95973989919804,177.91115368561034,179.01202392578125,1665000,0.0,0.0
2018-08-28 00:00:00-04:00,179.70129219228212,180.33310292188708,178.15049731687876,179.93104553222656,1821800,0.0,0.0
2018-08-29 00:00:00-04:00,180.2660957552766,182.79332420272087,179.9597725591875,182.3242645263672,2502500,0.0,0.0
2018-08-30 00:00:00-04:00,182.29549200932615,183.0709039231945,181.49137736567067,181.69241333007812,2245400,0.0,0.0
2018-08-31 00:00:00-04:00,181.13724475422092,181.47229993247362,179.73960395638525,180.29483032226562,1809200,0.0,0.0
2018-09-04 00:00:00-04:00,179.48110608575587,180.51497411889434,177.6526909176965,178.12176513671875,2098100,0.0,0.0
2018-09-05 00:00:00-04:00,178.18874545724742,178.86842315159072,174.0149889218502,177.03042602539062,3997300,0.0,0.0
2018-09-06 00:00:00-04:00,176.59967977178417,177.69098252446463,174.13946844111382,177.269775390625,2712400,0.0,0.0
2018-09-07 00:00:00-04:00,177.63353537019117,181.07017985098335,177.39421447976852,180.5341033935547,2255000,0.0,0.0
2018-09-10 00:00:00-04:00,180.54370420283624,181.6062896502104,178.30364933608155,178.39938354492188,1828300,0.0,0.0
2018-09-11 00:00:00-04:00,178.05474230003534,178.05474230003534,175.1828916177767,176.97300720214844,1603600,0.0,0.0
2018-09-12 00:00:00-04:00,177.16448965806435,179.34709518121375,175.96788511217153,178.90673828125,1982500,0.0,0.0
2018-09-13 00:00:00-04:00,179.61512757891705,185.14822565029326,178.8971648747732,184.95677185058594,2989200,0.0,0.0
2018-09-14 00:00:00-04:00,185.30139392742979,187.3212483057794,184.62171614265262,186.77560424804688,2357700,0.0,0.0
2018-09-17 00:00:00-04:00,188.10620542353396,193.07450906420476,186.49797617477805,189.3889617919922,6532300,0.0,0.0
2018-09-18 00:00:00-04:00,189.62829546544722,192.94050298515697,187.62757634580424,191.5237274169922,4442100,0.0,0.0
2018-09-19 00:00:00-04:00,191.85879026647532,193.10326195159496,189.4560135273442,190.68133544921875,2835800,0.0,0.0
2018-09-20 00:00:00-04:00,191.65775124355437,193.02665974634803,191.60988414334037,192.7299041748047,2499900,0.0,0.0
2018-09-21 00:00:00-04:00,193.50532441405102,194.38602365556497,188.97737665260766,193.5914764404297,3695700,0.0,0.0
2018-09-24 00:00:00-04:00,192.3374141858686,194.9603764405622,192.00237369872488,194.55831909179688,2839400,0.0,0.0
2018-09-25 00:00:00-04:00,194.37643161355504,194.60617032165064,191.2652600141977,192.89263916015625,3064000,0.0,0.0
2018-09-26 00:00:00-04:00,193.46702247241126,195.2858554796716,192.24170062619595,193.7829132080078,2256500,0.0,0.0
2018-09-27 00:00:00-04:00,194.67319346231852,197.80351492398648,194.29028586514926,197.5354766845703,2573900,0.0,0.0
2018-09-28 00:00:00-04:00,196.27183970817256,199.81378582469105,195.49644239104407,199.3542938232422,3330600,0.0,0.0
2018-10-01 00:00:00-04:00,200.28288348468323,202.92498106142432,199.64150520142687,201.91983032226562,2407300,0.0,0.0
2018-10-02 00:00:00-04:00,201.9868348652504,202.58034600910165,200.88596459385116,201.59434509277344,2269600,0.0,0.0
2018-10-03 00:00:00-04:00,203.91095554214237,204.45661415509414,201.39330983945058,203.260009765625,2100400,0.0,0.0
2018-10-04 00:00:00-04:00,203.3270093766671,204.30344263575645,201.95810098423632,203.53761291503906,2321600,0.0,0.0
2018-10-05 00:00:00-04:00,203.90142102246904,206.77327202278548,203.719534788664,206.50523376464844,2401500,0.0,0.0
2018-10-08 00:00:00-04:00,205.61492940645445,206.25632224574494,201.04869734270483,203.8056640625,2701200,0.0,0.0
2018-10-09 00:00:00-04:00,202.94413567804267,206.08402491054002,202.48464361174754,204.89698791503906,1764000,0.0,0.0
2018-10-10 00:00:00-04:00,204.68637140812348,206.16058161733665,200.75193551531007,201.00082397460938,2564400,0.0,0.0
2018-10-11 00:00:00-04:00,200.63706885787062,201.7666711163655,194.07010269119715,197.20042419433594,3605400,0.0,0.0
2018-10-12 00:00:00-04:00,198.88524425426218,200.87639598297005,197.1908627245211,198.24386596679688,2621600,0.0,0.0
2018-10-15 00:00:00-04:00,197.01855515208345,198.22474195761157,195.1231375238121,195.20928955078125,1791200,0.0,0.0
2018-10-16 00:00:00-04:00,198.00450627406502,203.39401679852278,197.57373164082642,202.9058074951172,2788200,0.0,0.0
2018-10-17 00:00:00-04:00,202.16873137244846,203.14516476121705,200.2733138823592,202.1782989501953,1456700,0.0,0.0
2018-10-18 00:00:00-04:00,202.321918339087,203.978015070604,200.13931264466282,203.6525421142578,1875100,0.0,0.0
2018-10-19 00:00:00-04:00,204.57151820548543,205.72983787806172,200.0722878592355,201.02957153320312,2055300,0.0,0.0
2018-10-22 00:00:00-04:00,200.81897807400705,202.41764013723784,198.54063814094036,199.88084411621094,1396000,0.0,0.0
2018-10-23 00:00:00-04:00,197.36315543895222,202.06342135822834,196.26228515636288,201.3550262451172,1844000,0.0,0.0
2018-10-24 00:00:00-04:00,200.8093747162886,201.9198125348737,192.9787876682862,193.29469299316406,2877700,0.0,0.0
2018-10-25 00:00:00-04:00,193.9552279182643,202.86753576563558,192.63417189552158,201.3837432861328,3653800,0.0,0.0
2018-10-26 00:00:00-04:00,199.25854177726566,199.46914530218493,195.36240578023137,197.8609161376953,2859000,0.0,0.0
2018-10-29 00:00:00-04:00,199.52660894438125,204.858685479669,195.33371680983905,198.0332489013672,1988100,0.0,0.0
2018-10-30 00:00:00-04:00,199.01926761356532,201.6517976857394,197.4589051762659,201.27845764160156,1994000,0.0,0.0
2018-10-31 00:00:00-04:00,202.94412261498007,205.28946450682153,200.3403100619269,204.6768035888672,2817300,0.0,0.0
2018-11-01 00:00:00-04:00,209.65465489971945,213.20618312573924,203.07812190313174,207.04127502441406,4115300,0.0,0.0
2018-11-02 00:00:00-04:00,207.50077775439246,208.68781461899778,203.01113015929388,204.02584838867188,2281300,0.0,0.0
2018-11-05 00:00:00-05:00,204.85870644553907,207.32850007982407,204.2268957143753,206.2946319580078,1355300,0.0,0.0
2018-11-06 00:00:00-05:00,205.86385262247188,206.7349842529016,204.36091027500592,205.0884552001953,2136800,0.0,0.0
2018-11-07 00:00:00-05:00,208.68784689260352,212.75630262330793,208.68784689260352,210.88002014160156,3238600,0.0,0.0
2018-11-08 00:00:00-05:00,211.17678921761598,211.74158309267793,209.9514672550792,211.0714874267578,3756800,0.0,0.0
2018-11-09 00:00:00-05:00,211.2437684819708,211.55010624274806,207.51036831617523,208.35276794433594,1794800,0.0,0.0
2018-11-12 00:00:00-05:00,207.8071259581334,209.7982776020123,207.20403261497626,208.13259887695312,1983700,0.0,0.0
2018-11-13 00:00:00-05:00,208.14214099639142,209.04198980882217,203.19298713500896,203.94924926757812,2883400,0.0,0.0
2018-11-14 00:00:00-05:00,204.4374644151062,205.49048212073797,201.91023652857714,203.27915954589844,2754400,0.0,0.0
2018-11-15 00:00:00-05:00,202.53249098299327,204.3226065764083,199.69892520177547,203.70994567871094,2405100,0.0,0.0
2018-11-16 00:00:00-05:00,204.10245830998514,205.92129144555582,203.31747868691403,204.59066772460938,1797000,0.0,0.0
2018-11-19 00:00:00-05:00,206.6200791211091,206.6200791211091,200.52218754658395,202.16871643066406,1397500,0.0,0.0
2018-11-20 00:00:00-05:00,202.20701397927536,202.78138999127762,198.38746170252335,198.90438842773438,1800500,0.0,0.0
2018-11-21 00:00:00-05:00,198.38744635072203,202.90582583406206,198.38744635072203,200.75193786621094,1839000,0.0,0.0
2018-11-23 00:00:00-05:00,199.91909452618773,204.05456650353335,198.3395825000278,202.13999938964844,535400,0.0,0.0
2018-11-26 00:00:00-05:00,204.01625564685907,209.05157622510256,202.49417838155932,207.04127502441406,2187800,0.0,0.0
2018-11-27 00:00:00-05:00,206.62964611051325,207.96026957058,205.0692693554974,207.5390625,2278500,0.0,0.0
2018-11-28 00:00:00-05:00,207.32850941684984,213.01477703942504,206.26592390548993,212.2489471435547,2605500,0.0,0.0
