Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-07-23 00:00:00-04:00,26.842821887036507,27.475152031330527,26.833915637264088,27.386091232299805,74080200,0.0,0.0
2018-07-24 00:00:00-04:00,27.475150831897107,27.70670821979092,27.297029241611597,27.457338333129883,64761500,0.0,0.0
2018-07-25 00:00:00-04:00,27.341558829239844,27.706706538341212,27.314840082710496,27.67108154296875,57644100,0.0,0.0
2018-07-26 00:00:00-04:00,27.777956620301914,27.795767420442534,27.510774233872024,27.55530548095703,46215000,0.0,0.0
2018-07-27 00:00:00-04:00,27.599839796255015,27.733430163196328,27.43062442549272,27.662181854248047,57198900,0.0,0.0
2018-07-30 00:00:00-04:00,27.733425722893664,28.00951436222162,27.724519473364367,27.884828567504883,58721000,0.0,0.0
2018-07-31 00:00:00-04:00,27.92936069912965,27.98279649930329,27.448433401486515,27.501869201660156,64066000,0.0,0.0
2018-08-01 00:00:00-04:00,27.804671634564176,28.098571049038323,27.760142089432108,27.831390380859375,69070700,0.0,0.0
2018-08-02 00:00:00-04:00,27.590929937565008,27.884829385883666,27.492964587254427,27.858112335205078,46427200,0.0,0.0
2018-08-03 00:00:00-04:00,27.769050694860965,28.062950134277344,27.75123819581915,28.062950134277344,50153800,0.0,0.0
2018-08-06 00:00:00-04:00,28.009515402066484,28.134199502718673,27.89373585258076,28.071857452392578,41261500,0.0,0.0
2018-08-07 00:00:00-04:00,28.09857343366758,28.32122457561009,28.045137635235527,28.062950134277344,43946200,0.0,0.0
2018-08-08 00:00:00-04:00,28.062951664578407,28.419193171373955,28.03623291455868,28.321226119995117,43689600,0.0,0.0
2018-08-09 00:00:00-04:00,28.258882399080882,28.3123198959632,28.098573305820725,28.143104553222656,38219100,0.0,0.0
2018-08-10 00:00:00-04:00,27.813581216896363,27.902642016528052,27.519681767197213,27.777957916259766,55679800,0.0,0.0
2018-08-13 00:00:00-04:00,27.679993023545293,27.715618025651157,27.118912829926696,27.1456298828125,63960600,0.0,0.0
2018-08-14 00:00:00-04:00,27.261401900270975,27.519676299323628,27.092186584461437,27.421710968017578,42521200,0.0,0.0
2018-08-15 00:00:00-04:00,27.145628929395574,27.27031473369325,26.86063571733266,27.03875732421875,59747900,0.0,0.0
2018-08-16 00:00:00-04:00,27.216872695675168,27.466242564009928,27.18124939945206,27.3593692779541,44015400,0.0,0.0
2018-08-17 00:00:00-04:00,27.30593181270938,27.484053379000763,27.207964781379808,27.377180099487305,39843500,0.0,0.0
2018-08-20 00:00:00-04:00,27.332654696691712,27.546399589396366,27.297029698560902,27.492963790893555,40011000,0.0,0.0
2018-08-21 00:00:00-04:00,27.528589342303867,27.831395056413125,27.45734103890719,27.626556396484375,53510600,0.0,0.0
2018-08-22 00:00:00-04:00,27.537491329421837,27.68889416303744,27.501866333891915,27.590927124023438,33062900,0.0,0.0
2018-08-23 00:00:00-04:00,27.55530644985329,27.590929750080495,27.37718485263694,27.466245651245117,38259100,0.0,0.0
2018-08-24 00:00:00-04:00,27.555305860124527,27.67998995629146,27.475151312961952,27.510774612426758,43585000,0.0,0.0
2018-08-27 00:00:00-04:00,27.63546037545822,28.045137661645395,27.599835377341037,27.884828567504883,47729300,0.0,0.0
2018-08-28 00:00:00-04:00,27.929363389114293,27.973892943765563,27.777960525128904,27.84920883178711,38539000,0.0,0.0
2018-08-29 00:00:00-04:00,27.82248593510978,27.884827981812013,27.671083093678625,27.73342514038086,46401800,0.0,0.0
2018-08-30 00:00:00-04:00,27.626557236249777,27.742335095778596,27.564215181219364,27.617650985717773,47358900,0.0,0.0
2018-08-31 00:00:00-04:00,27.501870726014896,27.564214478148727,27.270315012863463,27.546401977539062,49266000,0.0,0.0
2018-09-04 00:00:00-04:00,27.5285865015897,27.75123763906532,27.44843195620301,27.73342514038086,44745600,0.0,0.0
2018-09-05 00:00:00-04:00,27.67108165182949,27.82248448537154,27.582020861741235,27.7690486907959,48516700,0.0,0.0
