Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-07-23 00:00:00-04:00,207.71321848730727,210.45524580866538,207.64152980053217,209.46954345703125,2788500,0.0,0.0
2018-07-24 00:00:00-04:00,210.35666359416538,212.80298007072105,209.9892642228226,211.36924743652344,2887400,0.0,0.0
2018-07-25 00:00:00-04:00,210.58967281864633,212.2384854188952,209.63982156010195,212.09510803222656,2181500,0.0,0.0
2018-07-26 00:00:00-04:00,212.37291107075308,213.57366602055046,211.8621342151582,212.4714813232422,1885500,0.0,0.0
2018-07-27 00:00:00-04:00,213.23315065655456,213.98586145086782,211.4678558371066,212.94639587402344,1998200,0.0,0.0
2018-07-30 00:00:00-04:00,213.26895833523574,214.819186850936,212.27430004144938,214.1202392578125,2454100,0.0,0.0
2018-07-31 00:00:00-04:00,214.61310292558997,214.61310292558997,211.96964572858255,212.75819396972656,2503700,0.0,0.0
2018-08-01 00:00:00-04:00,213.71701707343735,214.52349091386057,211.27965628800848,211.51263427734375,2510500,0.0,0.0
2018-08-02 00:00:00-04:00,209.6218824082504,210.7688877541807,208.58243060519428,209.6756591796875,2579700,0.0,0.0
2018-08-03 00:00:00-04:00,210.0789103730724,211.04668722645133,209.22762935589896,209.76527404785156,3053100,0.0,0.0
2018-08-06 00:00:00-04:00,209.81005564665358,212.35494242910167,209.71148541414658,211.41404724121094,2259600,0.0,0.0
2018-08-07 00:00:00-04:00,212.59689021415875,214.57725082415064,211.91586821739094,213.1166229248047,2399500,0.0,0.0
2018-08-08 00:00:00-04:00,213.37647311332094,214.30841230311447,211.68286731700366,211.80831909179688,2522400,0.0,0.0
2018-08-09 00:00:00-04:00,211.79044091458454,212.23848499210789,209.13801395942932,209.48748779296875,2951900,0.0,0.0
2018-08-10 00:00:00-04:00,206.96948919441454,207.4085773274475,204.40667643824816,205.7508087158203,3863400,0.0,0.0
2018-08-13 00:00:00-04:00,205.6432299823666,206.00165969554521,203.0266547911546,203.28651428222656,2662700,0.0,0.0
2018-08-14 00:00:00-04:00,203.72560116095875,206.4317769286852,203.68079402875836,205.70594787597656,2359000,0.0,0.0
2018-08-15 00:00:00-04:00,205.5177758849808,207.48019700122424,204.58583676413662,205.42816162109375,3218500,0.0,0.0
2018-08-16 00:00:00-04:00,206.70067172957476,209.04841853214864,206.50353122382353,208.78855895996094,2438300,0.0,0.0
2018-08-17 00:00:00-04:00,208.34943764018132,209.4337102492354,207.5698453744803,209.12904357910156,2107200,0.0,0.0
2018-08-20 00:00:00-04:00,209.8010928025009,211.45884743797583,209.75628566679225,211.27963256835938,2604900,0.0,0.0
2018-08-21 00:00:00-04:00,210.84055348551797,214.63997177983194,210.84055348551797,213.85140991210938,2437300,0.0,0.0
2018-08-22 00:00:00-04:00,213.17040152797074,214.76543728178783,212.8926163995178,214.4697265625,1870900,0.0,0.0
2018-08-23 00:00:00-04:00,214.20986845161656,214.41596489132215,211.3334195617271,211.78146362304688,2064700,0.0,0.0
2018-08-24 00:00:00-04:00,212.69547375467982,213.08975470971635,210.3118761070277,210.6792755126953,1948100,0.0,0.0
2018-08-27 00:00:00-04:00,212.36390631787728,218.33184218258893,211.97858135641738,217.39096069335938,4106900,0.0,0.0
2018-08-28 00:00:00-04:00,217.80320908957307,219.61331119331632,216.4859582607626,217.18490600585938,2951000,0.0,0.0
2018-08-29 00:00:00-04:00,217.61639200148667,218.28168430840967,216.05203045341364,217.03199768066406,1911700,0.8,0.0
2018-08-30 00:00:00-04:00,216.49261872611584,216.7803094210431,214.58661128340393,215.2339324951172,1963700,0.0,0.0
2018-08-31 00:00:00-04:00,214.82033474173073,215.188950808692,213.18404706019464,213.8043975830078,1965500,0.0,0.0
2018-09-04 00:00:00-04:00,213.7594529923213,214.0831135547522,210.90944840687396,213.6695556640625,2083500,0.0,0.0
2018-09-05 00:00:00-04:00,213.08515232077548,215.278850071674,212.3299489464167,213.5796356201172,2092000,0.0,0.0
2018-09-06 00:00:00-04:00,213.07616576801473,214.54163070730937,210.27111683643145,210.8465118408203,2651400,0.0,0.0
2018-09-07 00:00:00-04:00,211.3230491901462,211.85348877115152,209.19227781060547,210.29812622070312,1952900,0.0,0.0
2018-09-10 00:00:00-04:00,211.2870488333883,211.72759101024354,208.34714693744473,208.49998474121094,1948100,0.0,0.0
2018-09-11 00:00:00-04:00,207.38516130254334,208.26623198206292,205.5780644181358,206.9716033935547,2719400,0.0,0.0
2018-09-12 00:00:00-04:00,207.60095512589606,208.5719369288012,204.35536349786634,205.1195526123047,3577700,0.0,0.0
2018-09-13 00:00:00-04:00,206.33326550312802,206.64794045861564,204.59809473541097,205.2813720703125,3003600,0.0,0.0
2018-09-14 00:00:00-04:00,205.9556656288424,207.2772785041051,205.667961241996,206.09951782226562,2228300,0.0,0.0
2018-09-17 00:00:00-04:00,206.24338775286645,206.92667891659025,204.35537887060883,204.8858184814453,1918800,0.0,0.0
2018-09-18 00:00:00-04:00,205.29935182738046,206.24334923294842,203.69903395623697,205.7848358154297,2498100,0.0,0.0
2018-09-19 00:00:00-04:00,206.69285706153605,212.4288356274547,206.35122529499276,211.79949951171875,3716500,0.0,0.0
2018-09-20 00:00:00-04:00,213.07617426797339,214.43374326663272,212.2040892504937,213.435791015625,2503000,0.0,0.0
2018-09-21 00:00:00-04:00,214.02918798308417,214.4427596223577,211.1252420457418,211.58375549316406,3760300,0.0,0.0
2018-09-24 00:00:00-04:00,211.04431790724206,211.9433735133108,208.79667889207013,209.39004516601562,2057000,0.0,0.0
2018-09-25 00:00:00-04:00,210.95437365320902,210.95437365320902,208.7876466912047,209.0303955078125,2003200,0.0,0.0
2018-09-26 00:00:00-04:00,209.44399685206636,209.47995303962432,205.20045335824722,205.77584838867188,2372700,0.0,0.0
2018-09-27 00:00:00-04:00,205.67694164469805,206.64792328317128,204.55312220921965,204.75091552734375,2451500,0.0,0.0
