Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-07-23 00:00:00-04:00,110.07660123450029,110.89068690241916,109.8139903693116,110.84691619873047,4631100,0.0,0.0
2018-07-24 00:00:00-04:00,111.38088917441861,113.46424515342596,111.30210992021404,113.23665618896484,7158800,0.0,0.0
2018-07-25 00:00:00-04:00,113.04405840342015,113.12283764551931,111.73977308261323,112.5888671875,6523000,0.0,0.0
2018-07-26 00:00:00-04:00,113.70934323646159,114.8648257072602,113.6655858894609,114.04198455810547,7640600,0.0,0.0
2018-07-27 00:00:00-04:00,113.77937154517949,115.78395487829847,113.74436299685058,115.15369415283203,6620400,0.0,0.0
2018-07-30 00:00:00-04:00,115.35502863338148,115.97654058941976,114.89108854438632,115.69641876220703,11013100,0.0,0.0
2018-07-31 00:00:00-04:00,115.7927010024463,116.10783135790302,115.34627189760882,116.00279235839844,7598900,0.0,0.0
2018-08-01 00:00:00-04:00,115.88900893401714,116.38797097188544,115.61764923915332,116.10784912109375,5770400,0.0,0.0
2018-08-02 00:00:00-04:00,116.32667366354593,116.4229638671875,114.75102185711265,114.89108276367188,6563300,0.0,0.0
2018-08-03 00:00:00-04:00,114.8298061304783,116.16035808709854,114.5847062117514,115.50383758544922,6498700,0.0,0.0
2018-08-06 00:00:00-04:00,115.23245273842738,116.0115230292235,114.68097136331141,115.56509399414062,5840000,0.0,0.0
2018-08-07 00:00:00-04:00,115.44258584391389,115.69643459724306,114.93487498030986,115.07493591308594,4664600,0.0,0.0
2018-08-08 00:00:00-04:00,115.10118201298313,115.37254168995216,114.57596025585694,114.82106018066406,3721500,0.0,0.0
2018-08-09 00:00:00-04:00,115.14493998738811,115.30251185815952,114.3833804566683,114.84732055664062,4057800,0.0,0.0
2018-08-10 00:00:00-04:00,114.83856046337984,115.22372126855655,114.02446815117581,114.45339965820312,4324000,0.0,0.0
2018-08-13 00:00:00-04:00,114.42715944428555,114.58471796951575,113.66559985844921,113.9894790649414,3778000,0.0,0.0
2018-08-14 00:00:00-04:00,113.50800158607711,114.20829270160164,113.22789315403256,113.35919189453125,4542800,0.0,0.0
2018-08-15 00:00:00-04:00,113.57802482141729,114.44463652450729,112.86022280042414,114.17326354980469,5377300,0.0,0.0
2018-08-16 00:00:00-04:00,114.6897392968739,116.31791040156746,114.29582973348417,115.96775817871094,7861500,0.0,0.0
2018-08-17 00:00:00-04:00,115.94150003733888,118.1736720700504,115.71391110703634,117.70973205566406,6700900,0.0,0.0
2018-08-20 00:00:00-04:00,118.11239503247819,120.0294368135669,117.29831611554586,119.8193588256836,7935000,0.0,0.0
2018-08-21 00:00:00-04:00,119.92441178413623,120.30081046088479,118.43630131659775,118.48007202148438,5832100,0.0,0.0
2018-08-22 00:00:00-04:00,118.66388822949331,118.76892723384906,117.66597761728293,117.8322982788086,4688400,0.0,0.0
2018-08-23 00:00:00-04:00,117.83227824310796,118.60259976258415,117.38584919356136,118.26995849609375,5057600,0.0,0.0
2018-08-24 00:00:00-04:00,118.26997978928294,119.18034900234098,118.02487987203871,119.00527954101562,4809400,0.0,0.0
2018-08-27 00:00:00-04:00,119.401826112457,119.88648566040762,118.2650913963163,118.89073181152344,4325900,0.9,0.0
2018-08-28 00:00:00-04:00,118.76734892879938,118.87308792629037,117.983086656844,118.36200714111328,6037500,0.0,0.0
2018-08-29 00:00:00-04:00,118.36202871541799,118.90836489664551,118.02717056771938,118.8378677368164,4648700,0.0,0.0
2018-08-30 00:00:00-04:00,118.69686147411416,119.48994435792427,118.60875011766217,118.91716003417969,4821900,0.0,0.0
2018-08-31 00:00:00-04:00,118.60876793808083,118.96124030876021,118.05361118059973,118.68807220458984,6139500,0.0,0.0
2018-09-04 00:00:00-04:00,118.68806492360551,118.7409344313682,117.58657202535534,117.83330535888672,4406800,0.0,0.0
2018-09-05 00:00:00-04:00,117.62180099518692,119.78954469766602,117.60418679183465,119.71904754638672,6174800,0.0,0.0
2018-09-06 00:00:00-04:00,119.40183027994031,120.99678984671756,119.11984164366943,120.60906219482422,6562000,0.0,0.0
2018-09-07 00:00:00-04:00,120.52976275312795,121.33165284288809,119.62213364351683,121.005615234375,6375200,0.0,0.0
2018-09-10 00:00:00-04:00,121.1906513323283,122.01897612793029,120.77648893452731,120.90867614746094,4892200,0.0,0.0
2018-09-11 00:00:00-04:00,121.2875873406611,122.40670790737265,120.91748733466893,122.0542221069336,7856800,0.0,0.0
