Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-07-23 00:00:00-04:00,48.6491205481516,49.190182726289,48.50918877247814,49.07823944091797,3954500,0.0,0.0
2018-07-24 00:00:00-04:00,49.39540930216661,50.01110263800329,48.89165923867866,49.31145095825195,5280500,0.0,0.0
2018-07-25 00:00:00-04:00,49.28347290547578,49.544675096934576,48.938308799776124,49.386085510253906,5445100,0.0,0.0
2018-07-26 00:00:00-04:00,49.516684922785494,49.665943810477614,49.01293484234485,49.11555099487305,4841100,0.0,0.0
2018-07-27 00:00:00-04:00,49.20883707482186,49.451381435846585,48.639786446379546,49.02226257324219,3362100,0.0,0.0
2018-07-30 00:00:00-04:00,49.162192244908205,49.20883497866312,47.80953161434094,47.87483215332031,4894300,0.0,0.0
2018-07-31 00:00:00-04:00,48.229333170350245,48.26664878840862,47.455050109398485,47.63229751586914,5523300,0.0,0.0
2018-08-01 00:00:00-04:00,48.03342904796887,49.07824138968193,46.33560409959227,47.464378356933594,15252600,0.0,0.0
2018-08-02 00:00:00-04:00,46.83001763777661,47.10055046213352,46.40089881483191,46.76471710205078,7535800,0.0,0.0
2018-08-03 00:00:00-04:00,47.00727933381999,47.27781226115433,46.606145285321105,46.91399383544922,4219500,0.0,0.0
2018-08-06 00:00:00-04:00,46.8766659781542,47.08189829134199,46.55949038441521,47.016597747802734,5060200,0.0,0.0
2018-08-07 00:00:00-04:00,47.29645471071036,48.38790963332223,47.15652294999025,47.38041305541992,4598600,0.0,0.0
2018-08-08 00:00:00-04:00,47.38041136988051,47.38041136988051,47.035247321346645,47.10987854003906,4679600,0.0,0.0
2018-08-09 00:00:00-04:00,47.14729455938567,47.66169598996735,47.044413559709895,47.44658279418945,3993700,0.13,0.0
2018-08-10 00:00:00-04:00,46.93217000470239,47.42786535466197,46.567412779804116,47.3343391418457,4341700,0.0,0.0
2018-08-13 00:00:00-04:00,47.39982960988671,47.671060744455254,46.82931017779353,46.866722106933594,4798100,0.0,0.0
2018-08-14 00:00:00-04:00,46.99765658075683,47.41853183086045,46.96959942001581,47.2595329284668,3485100,0.0,0.0
2018-08-15 00:00:00-04:00,46.76383615480958,47.28759240415057,46.59548605922846,46.988304138183594,4024500,0.0,0.0
2018-08-16 00:00:00-04:00,47.184705590813536,48.091921474541756,47.07247339682804,47.82069396972656,3501200,0.0,0.0
2018-08-17 00:00:00-04:00,47.69910942934679,47.70846062607075,47.06312101819838,47.60558319091797,3627100,0.0,0.0
2018-08-20 00:00:00-04:00,47.699108286662266,48.19480376049522,47.64299040427096,48.091922760009766,2728700,0.0,0.0
2018-08-21 00:00:00-04:00,46.567422323840205,47.4839929549176,46.1278411843593,46.92282485961914,16320400,0.0,0.0
2018-08-22 00:00:00-04:00,46.73577181465018,48.16674383944746,46.67030273951547,47.633636474609375,4539500,0.0,0.0
2018-08-23 00:00:00-04:00,47.652343026727436,47.68975494664008,46.679654515781074,46.92282485961914,4859600,0.0,0.0
2018-08-24 00:00:00-04:00,47.20340849122444,47.61492888769318,47.14729061397088,47.278228759765625,3753300,0.0,0.0
2018-08-27 00:00:00-04:00,47.540107954499746,48.43797257122238,47.540107954499746,48.0451545715332,5548900,0.0,0.0
2018-08-28 00:00:00-04:00,48.24156287362483,48.447321274499416,47.867450852003785,47.92356872558594,4616900,0.0,0.0
2018-08-29 00:00:00-04:00,48.0264614902792,48.37251646959872,47.83005422166939,48.00775909423828,5642800,0.0,0.0
2018-08-30 00:00:00-04:00,47.83940340845274,47.970341572255926,47.24082333881372,47.28759002685547,4274300,0.0,0.0
2018-08-31 00:00:00-04:00,47.11923753078881,47.596227041371314,46.960238648729835,47.50270080566406,5005200,0.0,0.0
2018-09-04 00:00:00-04:00,47.49334380074628,48.241567922292944,47.334348493985686,47.99839401245117,3872900,0.0,0.0
2018-09-05 00:00:00-04:00,47.82069478760353,48.09192229705752,47.20341235843023,47.25017547607422,3995100,0.0,0.0
2018-09-06 00:00:00-04:00,47.231475159894075,47.48400030670645,45.96885299362981,46.30554962158203,7570700,0.0,0.0
2018-09-07 00:00:00-04:00,46.51129445929551,47.11922554008043,46.07171341418038,46.9134635925293,7999800,0.0,0.0
2018-09-10 00:00:00-04:00,47.23146441046384,47.60557644677436,47.119232226689405,47.34369659423828,5688300,0.0,0.0
2018-09-11 00:00:00-04:00,47.25017068650167,47.93292212472803,47.23146472778079,47.680397033691406,5720600,0.0,0.0
2018-09-12 00:00:00-04:00,47.699102752494824,47.81133493645876,47.30628832472262,47.42787170410156,5571100,0.0,0.0
2018-09-13 00:00:00-04:00,47.53075112371429,47.67104402488591,47.10052479288979,47.156639099121094,5870700,0.0,0.0
2018-09-14 00:00:00-04:00,47.31563614319414,48.23220664370992,47.31563614319414,47.8487434387207,4528200,0.0,0.0
2018-09-17 00:00:00-04:00,47.97034519638112,48.15740125928792,46.87606954744476,47.06312561035156,5916000,0.0,0.0
2018-09-18 00:00:00-04:00,47.05376315550459,47.540107375589535,46.96958812572456,47.34369659423828,4134100,0.0,0.0
2018-09-19 00:00:00-04:00,47.54010983745125,48.7185567476006,47.530755073770806,48.625030517578125,7506500,0.0,0.0
