Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-07-23 00:00:00-04:00,234.12443713958652,236.6693675608559,233.46464249443437,234.53916931152344,1012400,0.0,0.0
2018-07-24 00:00:00-04:00,235.10466050685295,235.6419310131351,231.12703794319796,231.9470672607422,1468400,0.0,0.0
2018-07-25 00:00:00-04:00,233.19126663546365,234.46373891117491,226.48960904043344,233.69082641601562,2443000,0.0,0.0
2018-07-26 00:00:00-04:00,235.19898284861137,236.75421423585146,232.45610662225744,232.8896942138672,999400,0.0,0.0
2018-07-27 00:00:00-04:00,233.6719554061715,235.51937999219876,232.597428833601,235.1517791748047,1056400,0.0,0.0
2018-07-30 00:00:00-04:00,234.9161892357801,239.3085590182852,234.9161892357801,237.7250518798828,1520600,0.0,0.0
2018-07-31 00:00:00-04:00,237.48935570557077,239.10113836197354,236.75413969346494,238.46961975097656,1336500,0.0,0.0
2018-08-01 00:00:00-04:00,240.3547763662308,241.65552446424138,235.651358113777,237.7815704345703,1328400,0.0,0.0
2018-08-02 00:00:00-04:00,236.95207791648946,242.31527569489262,236.8672502808642,241.796875,938800,0.0,0.0
2018-08-03 00:00:00-04:00,241.80636709963997,243.73861970861103,239.80811345438576,243.13539123535156,767500,0.0,0.0
2018-08-06 00:00:00-04:00,242.3718751050912,244.32296840628536,242.17391517499024,243.3050079345703,808700,0.0,0.0
2018-08-07 00:00:00-04:00,243.3050501516152,244.65291530915607,242.95630464028253,243.15423583984375,591400,0.0,0.0
2018-08-08 00:00:00-04:00,243.91765559167035,245.88761853060768,242.5886317518847,245.5765838623047,772300,0.0,0.0
2018-08-09 00:00:00-04:00,245.50117267912407,248.1215097088196,245.50117267912407,246.13270568847656,697100,0.0,0.0
2018-08-10 00:00:00-04:00,245.29382771631774,247.0847294945575,244.2664322968929,245.10533142089844,700500,0.0,0.0
2018-08-13 00:00:00-04:00,245.86881241633375,249.3562959611377,245.11474092956743,247.83877563476562,913600,0.0,0.0
2018-08-14 00:00:00-04:00,248.05555637954131,250.72301033672534,247.90474209447004,249.75216674804688,931100,0.0,0.0
2018-08-15 00:00:00-04:00,248.75304636099818,249.83699346826015,247.22609128199983,248.9981231689453,913700,0.0,0.0
2018-08-16 00:00:00-04:00,250.39316136319502,252.64591249165844,249.29037300879705,251.22262573242188,1073700,0.0,0.0
2018-08-17 00:00:00-04:00,251.59016801812604,251.9483195600964,248.70588456579998,248.79074096679688,940100,0.0,0.0
2018-08-20 00:00:00-04:00,248.79082013128544,248.80022625059235,247.3392574444848,248.0556182861328,870100,0.0,0.0
2018-08-21 00:00:00-04:00,247.69743127009664,248.63056430432025,246.858532015778,247.51834106445312,727700,0.0,0.0
2018-08-22 00:00:00-04:00,247.71623722036074,248.3383354101107,245.83110165077395,247.83877563476562,661200,0.0,0.0
2018-08-23 00:00:00-04:00,247.6974505730271,250.30835355446422,247.28271835552118,249.10186767578125,761900,0.0,0.0
2018-08-24 00:00:00-04:00,249.16779769733944,250.7230287770016,248.73422457392317,250.13864135742188,883600,0.0,0.0
2018-08-27 00:00:00-04:00,251.0811987437129,251.54304773074068,249.5070979641213,250.9398193359375,815500,0.0,0.0
2018-08-28 00:00:00-04:00,251.91067196520436,252.33481020369945,251.00578619331023,251.39224243164062,691500,0.0,0.0
2018-08-29 00:00:00-04:00,251.62786728816,252.730684163133,250.52507917807065,251.78811645507812,650300,0.0,0.0
